reward,action,step
0.0,0.0,3692
0.0,0.0,3693
0.0,0.0,3694
0.0,0.0,3695
0.0,0.0,3696
-46.333856250000004,-1.839375,3697
-29.558756250000002,-1.839375,3698
-22.1092875,-1.8393750000000002,3699
-24.610837500000002,-1.839375,3700
-38.46133125,-1.839375,3701
0.0,0.0,3702
0.0,0.0,3703
68.93241749999999,1.3243499999999997,3704
71.77977,1.32435,3705
74.1636,1.3243500000000001,3706
76.9844655,1.32435,3707
73.872243,1.32435,3708
0.0,0.0,3709
0.0,0.0,3710
0.0,0.0,3711
0.0,0.0,3712
0.0,0.0,3713
0.0,0.0,3714
0.0,0.0,3715
0.0,0.0,3716
0.0,0.0,3717
0.0,0.0,3718
0.0,0.0,3719
0.0,0.0,3720
0.0,0.0,3721
-58.050675,-1.839375,3722
-35.29760625,-1.839375,3723
-29.908237500000002,-1.839375,3724
-31.61885625,-1.839375,3725
-29.7243,-1.839375,3726
-21.53090625,-1.021875,3727
-0.0,-0.0,3728
55.622699999999995,1.32435,3729
61.953092999999996,1.32435,3730
64.0852965,1.32435,3731
64.416384,1.32435,3732
56.94705,1.32435,3733
28.841400000000004,0.73575,3734
0.0,0.0,3735
0.0,0.0,3736
0.0,0.0,3737
0.0,0.0,3738
0.0,0.0,3739
0.0,0.0,3740
0.0,0.0,3741
0.0,0.0,3742
0.0,0.0,3743
0.0,0.0,3744
0.0,0.0,3745
-36.603562499999995,-1.839375,3746
-25.0155,-1.839375,3747
-21.226387499999998,-1.839375,3748
-20.74815,-1.839375,3749
-20.69296875,-1.839375,3750
-11.731125000000002,-1.021875,3751
-0.0,-0.0,3752
-0.0,-0.0,3753
-0.0,-0.0,3754
54.84133349999999,1.32435,3755
58.840870499999994,1.32435,3756
49.5704205,1.32435,3757
0.0,0.0,3758
0.0,0.0,3759
0.0,0.0,3760
0.0,0.0,3761
45.279526499999996,1.32435,3762
50.59017,1.32435,3763
25.788037499999998,0.73575,3764
0.0,0.0,3765
0.0,0.0,3766
0.0,0.0,3767
0.0,0.0,3768
0.0,0.0,3769
-32.5569375,-1.839375,3770
-20.141156249999998,-1.839375,3771
-23.2497,-1.839375,3772
-43.041374999999995,-1.839375,3773
-69.7123125,-1.839375,3774
0.0,0.0,3775
70.45542,1.32435,3776
72.69357149999999,1.32435,3777
74.401983,1.3243500000000001,3778
77.5671795,1.32435,3779
76.91824799999999,1.32435,3780
0.0,0.0,3781
0.0,0.0,3782
0.0,0.0,3783
0.0,0.0,3784
0.0,0.0,3785
0.0,0.0,3786
0.0,0.0,3787
0.0,0.0,3788
0.0,0.0,3789
0.0,0.0,3790
0.0,0.0,3791
0.0,0.0,3792
0.0,0.0,3793
-58.308187499999995,-1.839375,3794
-44.144999999999996,-1.8393749999999998,3795
-45.6165,-1.839375,3796
-54.831768749999995,-1.839375,3797
-75.78225,-1.839375,3798
0.0,0.0,3799
75.249567,1.32435,3800
82.24213499999999,1.32435,3801
90.12201749999998,1.32435,3802
93.366675,1.32435,3803
87.44683049999999,1.32435,3804
0.0,0.0,3805
0.0,0.0,3806
0.0,0.0,3807
0.0,0.0,3808
0.0,0.0,3809
0.0,0.0,3810
0.0,0.0,3811
0.0,0.0,3812
0.0,0.0,3813
0.0,0.0,3814
0.0,0.0,3815
0.0,0.0,3816
0.0,0.0,3817
-66.53019375000001,-1.8393750000000002,3818
-53.8936875,-1.839375,3819
-54.6294375,-1.8393750000000002,3820
-61.527093750000006,-1.839375,3821
-74.1268125,-1.8393750000000002,3822
0.0,0.0,3823
75.5276805,1.32435,3824
84.2683905,1.32435,3825
96.280245,1.32435,3826
106.027461,1.32435,3827
93.12829199999999,1.32435,3828
0.0,0.0,3829
0.0,0.0,3830
0.0,0.0,3831
0.0,0.0,3832
0.0,0.0,3833
0.0,0.0,3834
0.0,0.0,3835
0.0,0.0,3836
0.0,0.0,3837
0.0,0.0,3838
0.0,0.0,3839
0.0,0.0,3840
0.0,0.0,3841
-56.35845,-1.839375,3842
-42.28723125,-1.839375,3843
-44.935931249999996,-1.8393749999999998,3844
-57.4988625,-1.839375,3845
-73.55660625,-1.839375,3846
0.0,0.0,3847
76.1103945,1.32435,3848
80.98400249999999,1.32435,3849
86.718438,1.32435,3850
96.51862799999999,1.32435,3851
87.566022,1.32435,3852
0.0,0.0,3853
0.0,0.0,3854
0.0,0.0,3855
0.0,0.0,3856
0.0,0.0,3857
0.0,0.0,3858
0.0,0.0,3859
0.0,0.0,3860
0.0,0.0,3861
0.0,0.0,3862
0.0,0.0,3863
0.0,0.0,3864
0.0,0.0,3865
-48.70665,-1.8393750000000002,3866
-29.2460625,-1.839375,3867
-27.976893750000002,-1.839375,3868
-35.48154375,-1.839375,3869
-66.64055624999999,-1.8393749999999998,3870
0.0,0.0,3871
74.41522649999999,1.32435,3872
78.14989349999999,1.32435,3873
79.88479199999999,1.32435,3874
88.228197,1.32435,3875
82.37457,1.3243500000000001,3876
0.0,0.0,3877
0.0,0.0,3878
0.0,0.0,3879
0.0,0.0,3880
0.0,0.0,3881
0.0,0.0,3882
0.0,0.0,3883
0.0,0.0,3884
0.0,0.0,3885
0.0,0.0,3886
0.0,0.0,3887
0.0,0.0,3888
0.0,0.0,3889
-49.64473125,-1.839375,3890
-38.8843875,-1.839375,3891
-35.978175,-1.8393750000000002,3892
-39.0315375,-1.839375,3893
-46.3154625,-1.8393750000000002,3894
-35.1525,-1.021875,3895
-0.0,-0.0,3896
56.82785849999999,1.32435,3897
62.085528,1.32435,3898
64.416384,1.32435,3899
62.91986849999999,1.32435,3900
55.702161,1.32435,3901
28.34109,0.73575,3902
0.0,0.0,3903
0.0,0.0,3904
0.0,0.0,3905
0.0,0.0,3906
0.0,0.0,3907
0.0,0.0,3908
0.0,0.0,3909
0.0,0.0,3910
0.0,0.0,3911
0.0,0.0,3912
-31.28776875,-1.839375,3913
-16.90385625,-1.8393750000000002,3914
-12.875625,-1.839375,3915
-11.05464375,-1.8393750000000002,3916
-3.91786875,-1.839375,3917
-2.04375,-1.021875,3918
-0.0,-0.0,3919
-0.0,-0.0,3920
-0.0,-0.0,3921
-0.0,-0.0,3922
-0.0,-0.0,3923
-0.0,-0.0,3924
-0.0,-0.0,3925
-0.0,-0.0,3926
-0.0,-0.0,3927
-0.0,-0.0,3928
-0.0,-0.0,3929
-0.0,-0.0,3930
28.500011999999998,1.32435,3931
28.1689245,1.32435,3932
31.1884425,1.32435,3933
57.5165205,1.32435,3934
0.0,0.0,3935
0.0,0.0,3936
0.0,0.0,3937
-29.26445625,-1.839375,3938
-13.33546875,-1.839375,3939
-23.39685,-1.839375,3940
-20.380275,-1.839375,3941
0.0,0.0,3942
0.0,0.0,3943
73.4352075,1.32435,3944
83.43405,1.32435,3945
86.744925,1.32435,3946
97.33972499999999,1.32435,3947
89.91012149999999,1.32435,3948
47.50002,0.73575,3949
0.0,0.0,3950
0.0,0.0,3951
0.0,0.0,3952
0.0,0.0,3953
0.0,0.0,3954
0.0,0.0,3955
0.0,0.0,3956
0.0,0.0,3957
0.0,0.0,3958
0.0,0.0,3959
0.0,0.0,3960
-48.06286875,-1.839375,3961
-36.2356875,-1.839375,3962
-23.96705625,-1.839375,3963
-26.24788125,-1.839375,3964
-32.888025,-1.839375,3965
0.0,0.0,3966
0.0,0.0,3967
73.263042,1.32435,3968
76.944735,1.32435,3969
82.957284,1.32435,3970
91.697994,1.32435,3971
82.37457,1.3243500000000001,3972
0.0,0.0,3973
0.0,0.0,3974
0.0,0.0,3975
0.0,0.0,3976
0.0,0.0,3977
0.0,0.0,3978
0.0,0.0,3979
0.0,0.0,3980
0.0,0.0,3981
0.0,0.0,3982
0.0,0.0,3983
0.0,0.0,3984
0.0,0.0,3985
-39.7305,-1.8393749999999998,3986
-19.29504375,-1.8393750000000002,3987
-18.7248375,-1.839375,3988
-32.75926875,-1.839375,3989
-62.612325,-1.839375,3990
0.0,0.0,3991
69.846219,1.3243500000000001,3992
73.9119735,1.32435,3993
76.971222,1.32435,3994
83.72540699999999,1.32435,3995
76.600404,1.32435,3996
0.0,0.0,3997
0.0,0.0,3998
0.0,0.0,3999
0.0,0.0,4000
0.0,0.0,4001
0.0,0.0,4002
0.0,0.0,4003
0.0,0.0,4004
0.0,0.0,4005
0.0,0.0,4006
0.0,0.0,4007
0.0,0.0,4008
0.0,0.0,4009
-51.594468750000004,-1.8393750000000002,4010
-36.7875,-1.839375,4011
-36.861075,-1.839375,4012
-55.18125,-1.839375,4013
-77.98949999999999,-1.839375,4014
0.0,0.0,4015
74.746314,1.32435,4016
78.40152,1.32435,4017
82.10969999999999,1.32435,4018
89.00956349999998,1.32435,4019
83.43405,1.32435,4020
0.0,0.0,4021
0.0,0.0,4022
0.0,0.0,4023
0.0,0.0,4024
0.0,0.0,4025
0.0,0.0,4026
0.0,0.0,4027
0.0,0.0,4028
0.0,0.0,4029
0.0,0.0,4030
0.0,0.0,4031
0.0,0.0,4032
0.0,0.0,4033
-65.2978125,-1.8393750000000002,4034
-51.686437500000004,-1.839375,4035
-51.66804375,-1.8393750000000002,4036
-59.68771875,-1.839375,4037
-73.77733125,-1.8393750000000002,4038
0.0,0.0,4039
74.41522649999999,1.32435,4040
77.28906599999999,1.32435,4041
82.427544,1.32435,4042
87.645483,1.32435,4043
80.917785,1.32435,4044
0.0,0.0,4045
0.0,0.0,4046
0.0,0.0,4047
0.0,0.0,4048
0.0,0.0,4049
0.0,0.0,4050
0.0,0.0,4051
0.0,0.0,4052
0.0,0.0,4053
0.0,0.0,4054
0.0,0.0,4055
0.0,0.0,4056
0.0,0.0,4057
-43.2253125,-1.839375,4058
-31.28776875,-1.839375,4059
-27.49865625,-1.839375,4060
-24.27975,-1.8393750000000002,4061
-38.019881250000005,-1.839375,4062
-31.2489375,-1.021875,4063
-0.0,-0.0,4064
59.99305499999999,1.32435,4065
64.38989699999999,1.32435,4066
67.4226585,1.3243500000000001,4067
67.647798,1.32435,4068
58.32437399999999,1.32435,4069
30.386474999999997,0.73575,4070
0.0,0.0,4071
0.0,0.0,4072
0.0,0.0,4073
0.0,0.0,4074
0.0,0.0,4075
0.0,0.0,4076
0.0,0.0,4077
0.0,0.0,4078
0.0,0.0,4079
0.0,0.0,4080
-47.87893125,-1.839375,4081
-35.2792125,-1.839375,4082
-20.54581875,-1.839375,4083
-19.27665,-1.839375,4084
-19.111106250000002,-1.8393750000000002,4085
-10.545750000000002,-1.021875,4086
-0.0,-0.0,4087
-0.0,-0.0,4088
-0.0,-0.0,4089
-0.0,-0.0,4090
-0.0,-0.0,4091
54.84133349999999,1.32435,4092
0.0,0.0,4093
0.0,0.0,4094
0.0,0.0,4095
-38.31418125,-1.839375,4096
-0.0,-0.0,4097
42.59109599999999,1.32435,4098
35.3204145,1.32435,4099
36.8036865,1.32435,4100
44.206803,1.32435,4101
68.1642945,1.32435,4102
0.0,0.0,4103
24.6991275,0.73575,4104
0.0,0.0,4105
-38.75563125,-1.839375,4106
-20.380275,-1.839375,4107
-20.69296875,-1.839375,4108
-29.558756250000002,-1.839375,4109
-60.662587499999994,-1.839375,4110
0.0,0.0,4111
75.48795,1.32435,4112
80.37480149999999,1.32435,4113
86.08274999999999,1.32435,4114
96.67755,1.32435,4115
87.089256,1.32435,4116
0.0,0.0,4117
0.0,0.0,4118
0.0,0.0,4119
0.0,0.0,4120
0.0,0.0,4121
0.0,0.0,4122
0.0,0.0,4123
0.0,0.0,4124
0.0,0.0,4125
0.0,0.0,4126
0.0,0.0,4127
0.0,0.0,4128
0.0,0.0,4129
-61.85818125,-1.839375,4130
-50.251725,-1.839375,4131
-49.09291875,-1.839375,4132
-55.843424999999996,-1.839375,4133
-76.40763749999999,-1.8393749999999998,4134
0.0,0.0,4135
72.7200585,1.32435,4136
77.5671795,1.32435,4137
84.7584,1.32435,4138
94.691025,1.32435,4139
89.79092999999999,1.32435,4140
0.0,0.0,4141
0.0,0.0,4142
0.0,0.0,4143
0.0,0.0,4144
0.0,0.0,4145
0.0,0.0,4146
0.0,0.0,4147
0.0,0.0,4148
0.0,0.0,4149
0.0,0.0,4150
0.0,0.0,4151
0.0,0.0,4152
0.0,0.0,4153
-56.8366875,-1.839375,4154
-31.269375,-1.839375,4155
-47.7133875,-1.839375,4156
-57.590831249999994,-1.839375,4157
-73.59339374999999,-1.8393749999999998,4158
0.0,0.0,4159
75.276054,1.32435,4160
79.85830499999999,1.32435,4161
84.57299099999999,1.32435,4162
93.181266,1.32435,4163
85.81787999999999,1.32435,4164
0.0,0.0,4165
0.0,0.0,4166
0.0,0.0,4167
0.0,0.0,4168
0.0,0.0,4169
0.0,0.0,4170
0.0,0.0,4171
0.0,0.0,4172
0.0,0.0,4173
0.0,0.0,4174
0.0,0.0,4175
0.0,0.0,4176
0.0,0.0,4177
-65.16905625,-1.839375,4178
-59.411812499999996,-1.839375,4179
-64.30455,-1.8393750000000002,4180
-66.143925,-1.8393749999999998,4181
-84.59285625,-1.8393749999999998,4182
0.0,0.0,4183
78.34854599999998,1.32435,4184
78.03070199999999,1.32435,4185
82.50700499999999,1.32435,4186
89.7776865,1.32435,4187
84.36109499999999,1.32435,4188
0.0,0.0,4189
0.0,0.0,4190
0.0,0.0,4191
0.0,0.0,4192
0.0,0.0,4193
0.0,0.0,4194
0.0,0.0,4195
0.0,0.0,4196
0.0,0.0,4197
0.0,0.0,4198
0.0,0.0,4199
0.0,0.0,4200
0.0,0.0,4201
-69.45479999999999,-1.839375,4202
-59.798081249999996,-1.839375,4203
-60.53383124999999,-1.839375,4204
-64.378125,-1.839375,4205
-68.09366250000001,-1.839375,4206
0.0,0.0,4207
74.07089549999999,1.32435,4208
80.98400249999999,1.32435,4209
87.22169099999999,1.32435,4210
92.6382825,1.32435,4211
87.9235965,1.32435,4212
0.0,0.0,4213
0.0,0.0,4214
0.0,0.0,4215
0.0,0.0,4216
0.0,0.0,4217
0.0,0.0,4218
0.0,0.0,4219
0.0,0.0,4220
0.0,0.0,4221
0.0,0.0,4222
0.0,0.0,4223
0.0,0.0,4224
0.0,0.0,4225
-62.6491125,-1.839375,4226
-47.547843750000006,-1.8393750000000002,4227
-48.0812625,-1.839375,4228
-44.144999999999996,-1.8393749999999998,4229
-48.72504375,-1.839375,4230
-37.288218750000006,-1.021875,4231
-0.0,-0.0,4232
62.628511499999995,1.32435,4233
66.12479549999999,1.32435,4234
67.36968449999999,1.32435,4235
69.528375,1.32435,4236
63.939617999999996,1.32435,4237
34.800975,0.73575,4238
0.0,0.0,4239
0.0,0.0,4240
0.0,0.0,4241
0.0,0.0,4242
0.0,0.0,4243
0.0,0.0,4244
0.0,0.0,4245
0.0,0.0,4246
0.0,0.0,4247
0.0,0.0,4248
0.0,0.0,4249
-49.64473125,-1.839375,4250
-32.1890625,-1.839375,4251
-22.072499999999998,-1.8393749999999998,4252
-20.380275,-1.839375,4253
-20.3067,-1.839375,4254
-11.18953125,-1.021875,4255
-0.0,-0.0,4256
-0.0,-0.0,4257
-0.0,-0.0,4258
56.523258,1.32435,4259
58.933575,1.32435,4260
52.338312,1.32435,4261
50.33854349999999,1.32435,4262
50.987474999999996,1.32435,4263
0.0,0.0,4264
29.0694825,0.73575,4265
0.0,0.0,4266
0.0,0.0,4267
0.0,0.0,4268
0.0,0.0,4269
0.0,0.0,4270
0.0,0.0,4271
0.0,0.0,4272
0.0,0.0,4273
-59.430206250000005,-1.839375,4274
-49.49758125,-1.8393750000000002,4275
-47.82375,-1.839375,4276
-57.002231249999994,-1.839375,4277
-73.0231875,-1.839375,4278
0.0,0.0,4279
78.692877,1.32435,4280
83.2618845,1.32435,4281
87.76467449999998,1.32435,4282
96.67755,1.32435,4283
94.02884999999999,1.32435,4284
0.0,0.0,4285
0.0,0.0,4286
0.0,0.0,4287
0.0,0.0,4288
0.0,0.0,4289
0.0,0.0,4290
0.0,0.0,4291
0.0,0.0,4292
0.0,0.0,4293
0.0,0.0,4294
0.0,0.0,4295
0.0,0.0,4296
0.0,0.0,4297
-61.82139375,-1.839375,4298
-54.02244375,-1.839375,4299
-50.7299625,-1.839375,4300
-55.27321875,-1.839375,4301
-68.056875,-1.8393750000000002,4302
0.0,0.0,4303
70.94542949999999,1.3243499999999997,4304
74.1636,1.3243500000000001,4305
83.31485849999999,1.32435,4306
91.98935099999998,1.32435,4307
87.53953499999999,1.32435,4308
0.0,0.0,4309
0.0,0.0,4310
0.0,0.0,4311
0.0,0.0,4312
0.0,0.0,4313
0.0,0.0,4314
0.0,0.0,4315
0.0,0.0,4316
0.0,0.0,4317
0.0,0.0,4318
0.0,0.0,4319
0.0,0.0,4320
0.0,0.0,4321
-60.018806250000004,-1.839375,4322
-56.3216625,-1.839375,4323
-54.64783125,-1.839375,4324
-60.975281249999995,-1.839375,4325
-71.34935625,-1.839375,4326
0.0,0.0,4327
70.44217649999999,1.32435,4328
79.540461,1.32435,4329
82.401057,1.32435,4330
88.73145,1.32435,4331
84.7716435,1.32435,4332
0.0,0.0,4333
0.0,0.0,4334
0.0,0.0,4335
0.0,0.0,4336
0.0,0.0,4337
0.0,0.0,4338
0.0,0.0,4339
0.0,0.0,4340
0.0,0.0,4341
0.0,0.0,4342
0.0,0.0,4343
0.0,0.0,4344
0.0,0.0,4345
-66.7693125,-1.839375,4346
-57.3885,-1.839375,4347
-59.24626875,-1.839375,4348
-62.81465625,-1.839375,4349
-67.30273125000001,-1.839375,4350
0.0,0.0,4351
75.991203,1.32435,4352
77.8320495,1.32435,4353
79.5537045,1.32435,4354
91.92313349999999,1.32435,4355
87.274665,1.32435,4356
0.0,0.0,4357
0.0,0.0,4358
0.0,0.0,4359
0.0,0.0,4360
0.0,0.0,4361
0.0,0.0,4362
0.0,0.0,4363
0.0,0.0,4364
0.0,0.0,4365
0.0,0.0,4366
0.0,0.0,4367
0.0,0.0,4368
0.0,0.0,4369
-68.09366250000001,-1.839375,4370
-59.48538750000001,-1.839375,4371
-55.60430625,-1.839375,4372
-61.214400000000005,-1.839375,4373
-69.54676875,-1.8393749999999998,4374
0.0,0.0,4375
73.8589995,1.32435,4376
75.2892975,1.3243500000000001,4377
84.7716435,1.32435,4378
94.67778149999998,1.32435,4379
90.6517575,1.32435,4380
0.0,0.0,4381
0.0,0.0,4382
0.0,0.0,4383
0.0,0.0,4384
0.0,0.0,4385
0.0,0.0,4386
0.0,0.0,4387
0.0,0.0,4388
0.0,0.0,4389
0.0,0.0,4390
0.0,0.0,4391
0.0,0.0,4392
0.0,0.0,4393
-78.08146875,-1.8393749999999998,4394
-69.89625,-1.8393749999999998,4395
-67.7257875,-1.8393749999999998,4396
-66.5485875,-1.839375,4397
-66.585375,-1.8393749999999998,4398
-39.21956250000001,-1.021875,4399
-0.0,-0.0,4400
65.0918025,1.3243500000000001,4401
68.627817,1.32435,4402
72.177075,1.3243500000000001,4403
73.236555,1.32435,4404
66.8664315,1.3243500000000001,4405
36.7875,0.73575,4406
0.0,0.0,4407
0.0,0.0,4408
0.0,0.0,4409
0.0,0.0,4410
0.0,0.0,4411
0.0,0.0,4412
0.0,0.0,4413
0.0,0.0,4414
0.0,0.0,4415
0.0,0.0,4416
0.0,0.0,4417
-60.68098125,-1.839375,4418
-45.800437499999994,-1.8393749999999998,4419
-38.46133125,-1.839375,4420
-29.797874999999998,-1.839375,4421
-27.94010625,-1.839375,4422
-18.434625,-1.021875,4423
-0.0,-0.0,4424
-0.0,-0.0,4425
-0.0,-0.0,4426
-0.0,-0.0,4427
59.5030455,1.32435,4428
54.828089999999996,1.32435,4429
52.17939,1.32435,4430
0.0,0.0,4431
0.0,0.0,4432
51.8747895,1.32435,4433
47.35875599999999,1.32435,4434
27.266895,0.73575,4435
0.0,0.0,4436
0.0,0.0,4437
0.0,0.0,4438
0.0,0.0,4439
0.0,0.0,4440
0.0,0.0,4441
-64.24936875,-1.839375,4442
-58.69445625,-1.839375,4443
-51.281774999999996,-1.839375,4444
-58.050675,-1.839375,4445
-72.63691875,-1.839375,4446
0.0,0.0,4447
74.41522649999999,1.32435,4448
77.686371,1.32435,4449
83.99027699999999,1.32435,4450
90.3868875,1.32435,4451
87.195204,1.32435,4452
0.0,0.0,4453
0.0,0.0,4454
0.0,0.0,4455
0.0,0.0,4456
0.0,0.0,4457
0.0,0.0,4458
0.0,0.0,4459
0.0,0.0,4460
0.0,0.0,4461
0.0,0.0,4462
0.0,0.0,4463
0.0,0.0,4464
0.0,0.0,4465
-67.04521875,-1.839375,4466
-60.3682875,-1.839375,4467
-58.12425,-1.839375,4468
-64.28615625,-1.839375,4469
-72.2874375,-1.839375,4470
0.0,0.0,4471
70.640829,1.32435,4472
75.48795,1.32435,4473
80.0834445,1.32435,4474
84.7584,1.32435,4475
79.85830499999999,1.32435,4476
0.0,0.0,4477
0.0,0.0,4478
0.0,0.0,4479
0.0,0.0,4480
0.0,0.0,4481
0.0,0.0,4482
0.0,0.0,4483
0.0,0.0,4484
0.0,0.0,4485
0.0,0.0,4486
0.0,0.0,4487
0.0,0.0,4488
0.0,0.0,4489
-63.2377125,-1.839375,4490
-59.9268375,-1.839375,4491
-60.386681249999995,-1.839375,4492
-61.600668750000004,-1.839375,4493
-73.575,-1.839375,4494
0.0,0.0,4495
71.5149,1.32435,4496
75.355515,1.32435,4497
82.771875,1.32435,4498
85.0100265,1.32435,4499
83.672433,1.32435,4500
0.0,0.0,4501
0.0,0.0,4502
0.0,0.0,4503
0.0,0.0,4504
0.0,0.0,4505
0.0,0.0,4506
0.0,0.0,4507
0.0,0.0,4508
0.0,0.0,4509
0.0,0.0,4510
0.0,0.0,4511
0.0,0.0,4512
0.0,0.0,4513
-66.69573749999999,-1.839375,4514
-59.55896250000001,-1.839375,4515
-58.308187499999995,-1.839375,4516
-64.54366875000001,-1.839375,4517
-75.41437499999999,-1.8393749999999998,4518
0.0,0.0,4519
79.12991249999999,1.32435,4520
82.4407875,1.32435,4521
85.60598399999999,1.32435,4522
88.73145,1.32435,4523
85.420575,1.32435,4524
0.0,0.0,4525
0.0,0.0,4526
0.0,0.0,4527
0.0,0.0,4528
0.0,0.0,4529
0.0,0.0,4530
0.0,0.0,4531
0.0,0.0,4532
0.0,0.0,4533
0.0,0.0,4534
0.0,0.0,4535
0.0,0.0,4536
0.0,0.0,4537
-73.40945624999999,-1.839375,4538
-67.67060624999999,-1.8393749999999998,4539
-67.1371875,-1.839375,4540
-72.1402875,-1.839375,4541
-81.64985625,-1.839375,4542
0.0,0.0,4543
80.043714,1.32435,4544
84.7451565,1.32435,4545
90.67824449999999,1.32435,4546
95.538609,1.32435,4547
92.8501785,1.32435,4548
0.0,0.0,4549
0.0,0.0,4550
0.0,0.0,4551
0.0,0.0,4552
0.0,0.0,4553
0.0,0.0,4554
0.0,0.0,4555
0.0,0.0,4556
0.0,0.0,4557
0.0,0.0,4558
0.0,0.0,4559
0.0,0.0,4560
0.0,0.0,4561
-79.66333125,-1.839375,4562
-73.70375625,-1.839375,4563
-66.585375,-1.8393749999999998,4564
-60.699374999999996,-1.839375,4565
-51.428925,-1.839375,4566
-37.216687500000006,-1.021875,4567
62.24444999999999,1.32435,4568
68.8529565,1.3243500000000001,4569
71.91220499999999,1.32435,4570
74.54766149999999,1.32435,4571
75.699846,1.32435,4572
38.980035,0.73575,4573
0.0,0.0,4574
0.0,0.0,4575
0.0,0.0,4576
0.0,0.0,4577
0.0,0.0,4578
0.0,0.0,4579
0.0,0.0,4580
0.0,0.0,4581
0.0,0.0,4582
0.0,0.0,4583
0.0,0.0,4584
0.0,0.0,4585
-69.89625,-1.8393749999999998,4586
-51.5025,-1.839375,4587
-44.20018125,-1.839375,4588
-32.7776625,-1.8393749999999998,4589
-21.1528125,-1.839375,4590
-16.114968750000003,-1.0218750000000003,4591
-0.0,-0.0,4592
-0.0,-0.0,4593
60.0062985,1.32435,4594
64.77395849999999,1.32435,4595
64.89314999999999,1.32435,4596
60.204950999999994,1.32435,4597
57.927068999999996,1.32435,4598
0.0,0.0,4599
31.10751,0.73575,4600
0.0,0.0,4601
0.0,0.0,4602
0.0,0.0,4603
0.0,0.0,4604
0.0,0.0,4605
0.0,0.0,4606
0.0,0.0,4607
0.0,0.0,4608
0.0,0.0,4609
-71.49650625,-1.839375,4610
-62.593931250000004,-1.839375,4611
-59.83486875,-1.839375,4612
-64.1941875,-1.839375,4613
-79.07473125,-1.839375,4614
0.0,0.0,4615
84.7584,1.32435,4616
91.8171855,1.32435,4617
101.8557585,1.32435,4618
116.3706345,1.32435,4619
102.96821249999999,1.32435,4620
0.0,0.0,4621
0.0,0.0,4622
0.0,0.0,4623
0.0,0.0,4624
0.0,0.0,4625
0.0,0.0,4626
0.0,0.0,4627
0.0,0.0,4628
0.0,0.0,4629
0.0,0.0,4630
0.0,0.0,4631
0.0,0.0,4632
0.0,0.0,4633
-67.96490625,-1.8393749999999998,4634
-63.384862500000004,-1.839375,4635
-64.4517,-1.8393750000000002,4636
-69.1605,-1.839375,4637
-79.90245,-1.8393750000000002,4638
0.0,0.0,4639
79.9774965,1.32435,4640
82.10969999999999,1.32435,4641
88.91685899999999,1.32435,4642
98.452179,1.32435,4643
92.2674645,1.32435,4644
0.0,0.0,4645
0.0,0.0,4646
0.0,0.0,4647
0.0,0.0,4648
0.0,0.0,4649
0.0,0.0,4650
0.0,0.0,4651
0.0,0.0,4652
0.0,0.0,4653
0.0,0.0,4654
0.0,0.0,4655
0.0,0.0,4656
0.0,0.0,4657
-68.351175,-1.8393750000000002,4658
-60.75455625,-1.839375,4659
-61.08564375,-1.839375,4660
-67.2107625,-1.839375,4661
-70.06179375,-1.839375,4662
-43.23553125000001,-1.021875,4663
63.29068649999999,1.32435,4664
63.39663449999999,1.32435,4665
72.7465455,1.32435,4666
71.09110799999999,1.32435,4667
84.837861,1.32435,4668
44.0640675,0.73575,4669
0.0,0.0,4670
0.0,0.0,4671
0.0,0.0,4672
0.0,0.0,4673
0.0,0.0,4674
0.0,0.0,4675
0.0,0.0,4676
0.0,0.0,4677
0.0,0.0,4678
0.0,0.0,4679
0.0,0.0,4680
0.0,0.0,4681
-59.7796875,-1.839375,4682
-53.10275625,-1.839375,4683
-55.696275,-1.839375,4684
-67.96490625,-1.8393749999999998,4685
-77.8055625,-1.839375,4686
0.0,0.0,4687
72.786276,1.32435,4688
79.8450615,1.32435,4689
84.7451565,1.32435,4690
90.74446199999998,1.32435,4691
88.46658,1.32435,4692
0.0,0.0,4693
0.0,0.0,4694
0.0,0.0,4695
0.0,0.0,4696
0.0,0.0,4697
0.0,0.0,4698
0.0,0.0,4699
0.0,0.0,4700
0.0,0.0,4701
0.0,0.0,4702
0.0,0.0,4703
0.0,0.0,4704
0.0,0.0,4705
-69.10531875,-1.8393749999999998,4706
-64.26776249999999,-1.8393749999999998,4707
-64.35973125000001,-1.8393750000000002,4708
-66.49340624999999,-1.8393749999999998,4709
-77.6952,-1.839375,4710
0.0,0.0,4711
71.77977,1.32435,4712
81.26211599999999,1.32435,4713
85.28814,1.32435,4714
88.73145,1.32435,4715
86.06950649999999,1.32435,4716
0.0,0.0,4717
0.0,0.0,4718
0.0,0.0,4719
0.0,0.0,4720
0.0,0.0,4721
0.0,0.0,4722
0.0,0.0,4723
0.0,0.0,4724
0.0,0.0,4725
0.0,0.0,4726
0.0,0.0,4727
0.0,0.0,4728
0.0,0.0,4729
-78.63328125,-1.839375,4730
-71.82759374999999,-1.839375,4731
-69.03174375,-1.839375,4732
-68.056875,-1.8393750000000002,4733
-69.98821874999999,-1.8393749999999998,4734
-43.0209375,-1.021875,4735
59.026279499999994,1.32435,4736
62.3371545,1.32435,4737
64.6415235,1.3243500000000001,4738
66.8134575,1.32435,4739
67.621311,1.3243500000000001,4740
33.528127500000004,0.7357500000000001,4741
0.0,0.0,4742
0.0,0.0,4743
0.0,0.0,4744
0.0,0.0,4745
